Full Sample,Selected Sample,Lower Bound,Upper Bound,p-hat,Sample Size
0.005763517090313863,-0.09383486604772048,-0.24112652391883407,0.07051912832890123,0.8785708361248131,829
-0.13291254163529914,-0.2946700885904291,-0.4846857289007911,-0.11377144996129235,0.8539584835310505,829
-0.19165937579555536,-0.339819709747962,-0.5153834049117393,-0.19214716872053716,0.864344570413739,829
0.04631864189368655,-0.22825296924048363,-0.5086696587169703,0.05879570827798891,0.7642362328102237,829
0.0944925238980848,-0.16232584116200408,-0.44619906968885337,0.14054358184899818,0.7695736110410374,829
0.0449481385561256,-0.12681653819785943,-0.3338653387416655,0.08104301791824237,0.8323733083575208,829
0.012215721528568233,-0.28439201696094124,-0.6196942344037804,0.02729478059199808,0.7590321833715848,829
0.02163215137847803,-0.28440144738308637,-0.5768058155804063,0.030170391398271046,0.7518054634563873,829
0.03151709190085597,-0.1598182059550844,-0.38621865916596687,0.07793891648554901,0.809703226090684,829
0.012391422936122647,-0.13704726051340482,-0.33885851681124746,0.06206559906291825,0.8562368743469239,829
-0.08408215492455552,-0.2476180229197114,-0.4502608525611495,-0.04019502331778535,0.8507286919083239,829
0.09331609984521286,-0.11161612715599639,-0.429682321819181,0.17327800497544898,0.7867214891835023,829
-0.24878390869334555,-0.3996339991986446,-0.5837279831699567,-0.2355121275652,0.8729830486150086,829
-0.13362322000008947,-0.31451800043445943,-0.5113629416415665,-0.13183858966376252,0.8664236383298215,829
-0.0626721212084393,-0.24862443706936344,-0.4820313093156126,-0.03386428898925847,0.8375315141861572,829
0.2276633531446689,0.08021804790099821,-0.1401840604443771,0.3270796986369001,0.8042764567568652,829
0.062306553418887696,-0.28206494066060334,-0.5869931664686989,0.009456629529351224,0.7469913111811307,829
0.06224834267790442,-0.11372504360243166,-0.36597835979230736,0.12248144687469642,0.8296946735359684,829
-0.17822606388205917,-0.27496171707574474,-0.3964115800079694,-0.13704176000693194,0.9115542817018389,829
-0.08092272209972921,-0.1667792451802859,-0.2908837749385173,-0.039115511433902656,0.9200840370700757,829
0.08576104763743332,-0.14304786726515623,-0.39510331006180577,0.12298910908987304,0.7818364840815615,829
-0.004072498958900318,-0.21480515796730748,-0.4538607360707074,0.024925020677676712,0.8156017002325574,829
0.06776337527201795,-0.15768893673194695,-0.4480498894988538,0.09718098573777506,0.7767025615136876,829
-0.07390809209379053,-0.25317272557680087,-0.4495617769392915,-0.016555949829619387,0.8356016994563344,829
0.05383161594492649,-0.18837215670442675,-0.4815308687405637,0.09368668682684916,0.7816551255426369,829
-0.08543735701201942,-0.29953420967285527,-0.5247558946783756,-0.04406149747757859,0.8193088383684202,829
-0.17305566236361206,-0.27967711342239954,-0.4020995164495907,-0.1463935774343235,0.9066647919924427,829
0.03826559925877306,-0.08523547567719564,-0.2902153750024206,0.1500478737117608,0.8395874588596786,829
-0.020930967734250523,-0.2508242359486078,-0.49621057827975235,-0.007291620432557877,0.8071251845108831,829
-0.002102894553738313,-0.17491488563875912,-0.37450620873099016,0.0551076255710905,0.8453233322467762,829
0.03257572916799527,-0.21535809315635074,-0.48819911499786245,0.07291379156380295,0.7763291241471589,829
0.1800353354494621,-0.0697127391577308,-0.3554257852221529,0.25095541600642274,0.7565099532887389,829
0.05507263113820019,-0.14224540903841293,-0.36701264904938347,0.09760715836432504,0.8261335257410786,829
0.14226657843837365,-0.07079831112840343,-0.35277620215241634,0.20976130102414015,0.783034492332768,829
0.03790342230734905,-0.15946969338971767,-0.3965068005285856,0.0802847825297815,0.810890662900687,829
0.06963906568477989,-0.1687535318715888,-0.45578994544092466,0.114731151815603,0.7861880023647154,829
0.056315779234439006,-0.07155909036055913,-0.25678323858831953,0.11755749855513448,0.8614710430433742,829
-0.027227890022523987,-0.24472450164592857,-0.5077463906176138,0.013302368751276716,0.8083449964878682,829
-0.0614804496535378,-0.23814754552372966,-0.4012122967456437,-0.08447976512232341,0.8687663547724767,829
0.07375937250839999,-0.09940955303286159,-0.32947077716923734,0.1153301406115459,0.8320462581111983,829
0.036483089601866935,-0.22851929942981955,-0.5110569411526255,0.06948682116473892,0.7500205079577915,829
0.002898693949335389,-0.1751127800195852,-0.3917221079018648,0.042292112880582655,0.8301234831193796,829
-0.16543271268494447,-0.3837699652338814,-0.6193020096630504,-0.1465364064945176,0.8262847469226243,829
0.033989488034186055,-0.22145246560026155,-0.4918793624210782,0.057404892379532446,0.7785816281816851,829
0.05099553331769005,-0.21903339939266492,-0.49465023296963606,0.08599145490310273,0.7637843544304556,829
0.14913312828547287,-0.05180587143657561,-0.320674101254473,0.21791183250542395,0.7944641715955433,829
-0.08031757379567447,-0.1704812290028569,-0.2724439654090826,-0.07767199465373717,0.9302595373751068,829
0.010062505315379014,-0.15685094294686935,-0.37788698178063174,0.08118803667123053,0.8347902732799545,829
0.047050664594853055,-0.09979640631380876,-0.29726824284523323,0.06341110776520453,0.863886580551432,829
-0.137790761800126,-0.3228837856999448,-0.49819869583614784,-0.17090824000061577,0.869696442427869,829
-0.14936761355936742,-0.2792197442177302,-0.4313092253866615,-0.13017269296350167,0.8939195367710595,829
0.09122523775642831,-0.16299060122464917,-0.4812345109463089,0.14256289302046038,0.7731593704098879,829
0.16180724778387223,-0.11319872710264517,-0.4298040079804461,0.18819251442022622,0.7555457182575426,829
-0.006431252077542259,-0.18557126956794856,-0.3752430530692926,0.03866916655990066,0.84552651044767,829
0.13172060732364174,-0.04147795312681843,-0.28993599466077374,0.19823783256610505,0.8215413883370413,829
-0.09081594165366808,-0.24765511328297407,-0.43897729037872024,-0.06611531227946044,0.8540317060179738,829
0.09941243020928597,-0.1758290686878727,-0.4386303619048847,0.1341388591165501,0.7446459854804838,829
0.013943860355651512,-0.2031818776317446,-0.4636744144527156,0.053300667303414706,0.8017731364084926,829
0.026533494810328715,-0.22037086221899,-0.45023532788961573,0.0026445407120546105,0.8002276372682524,829
-0.02369923508985298,-0.26778293989553076,-0.5543652950085262,0.004871821447264835,0.7832479819145336,829
-0.007564552634061977,-0.1702760474685206,-0.41351709758255045,0.03875920723475562,0.840792747282174,829
0.13751534309547123,-0.03533780128834166,-0.2745725611597328,0.20176505552094104,0.8194007625912165,829
0.22161828613469026,0.05184499461206005,-0.17199840808838965,0.30149228814074736,0.8208152369763082,829
-0.05747530485368027,-0.30047051692626814,-0.522684180079216,-0.0811027859858598,0.8188857133917179,829
-0.1232610044806221,-0.20284178664958843,-0.3214851193586844,-0.08356010441733464,0.9233145523302534,829
0.020329749273547915,-0.13086894657860054,-0.3342152450649241,0.055592314499570084,0.8629961704256559,829
-0.07462571818873398,-0.24716237713034506,-0.4941882913459888,0.001353650851366961,0.825953278364031,829
-0.07570228830835234,-0.21653682218139114,-0.42218538280619566,-0.041002597914877426,0.8506347800475713,829
-0.02469425123412892,-0.19020650697590058,-0.4161028164726476,0.02544008052838065,0.8292773392817018,829
0.06564730810325746,-0.096678396051465,-0.32843199608669343,0.15597729176120517,0.8258375810003267,829
0.20827795970173923,-0.038565115605464884,-0.3351165572588365,0.24922264442653802,0.7718260540747176,829
-0.10540463754049066,-0.2931673219767019,-0.5152955930823869,-0.10729420164188319,0.8463479792253159,829
-0.0899965340747485,-0.31626411327306425,-0.5629356900324626,-0.05356940300948465,0.8012200207318586,829
-0.07243966719345442,-0.28877186552001943,-0.4907587892835992,-0.057726689309309076,0.8307613423651854,829
-0.019166463251002554,-0.1465871439594708,-0.3022848444352861,0.007560766895465254,0.8788335182141361,829
0.019652874276258083,-0.29629935721211875,-0.5803335507873768,-0.020542225005958425,0.7683000369437836,829
-0.042120313192298274,-0.2414344022943486,-0.4484727392889682,-0.03459566013876875,0.8372729767405613,829
-0.052770280587792096,-0.30607085752491187,-0.5734485183135613,-0.032697021419290095,0.8003601914673195,829
-0.12267968922414982,-0.36932854029914125,-0.6374510377167228,-0.15630650862931897,0.8112484801751773,829
0.19234760336640808,-0.11844096632405621,-0.40744343245567605,0.19762247986826142,0.737740651631795,829
-0.0008571800067535378,-0.21977005197244961,-0.4681000148259817,0.014974379355714329,0.8154630367569098,829
-0.1474367295542267,-0.35149766112476494,-0.5949862329387416,-0.10588941936813895,0.8181827202948037,829
0.014236112026276643,-0.25720726684485173,-0.49927760721794867,0.024002136688366094,0.779304088971071,829
0.0361395903166233,-0.19905810820453484,-0.4615290936633615,0.06693979616240059,0.8053418863845597,829
0.1277838957337428,-0.15078075493049795,-0.43240739964210306,0.13595138987725325,0.7742637743980114,829
-0.13266361416885913,-0.22950948281725778,-0.34670879958140727,-0.12618437561021373,0.9183509171903583,829
0.018069394680792224,-0.06155706956564097,-0.18450093895500183,0.05112466905489005,0.9155721073325916,829
0.04432580832539686,-0.18516530614588875,-0.44095168035870214,0.06777618226568755,0.8033725765308655,829
-0.033288072571043034,-0.32757261986619335,-0.6493760801754707,-0.04022567759821327,0.7618340903213789,829
0.17406151341342002,-0.13729166674959245,-0.5022233052691201,0.2308331944428978,0.7065280860332445,829
-0.006521905252489503,-0.2155893904879464,-0.44428185339507026,0.020137871775810612,0.8376700901514411,829
-0.032653328669405166,-0.12465239212582663,-0.2530029676417262,-0.011906738585113208,0.9089268051539753,829
0.10755843334088072,-0.08542707332211316,-0.3351768010389421,0.17550336387876647,0.8065341799265432,829
0.06554611896362056,-0.12071028773933876,-0.37806020469347024,0.12136012506032295,0.8131231440842978,829
0.10758974148863196,-0.09528392095821087,-0.3440955085458386,0.18343885993918502,0.79605690599038,829
-0.020320703963981356,-0.24033578174451092,-0.5149229480295051,0.02669147986878201,0.8022339378157853,829
0.015594460857823018,-0.1825145047112927,-0.433602275056978,0.06772499448981312,0.8133555099916328,829
0.06375348371062638,-0.1955638884711168,-0.4921489997843289,0.06634295439370141,0.7805996786330937,829
0.1457510699808859,-0.042648834176578804,-0.30847285155364945,0.2382995060854304,0.8001081693306615,829
0.06292009348537003,-0.2068660459169206,-0.49181169828204885,0.07809210772151087,0.7747327554483883,829
0.0860144928516487,-0.15673889705326685,-0.4338771569295248,0.11393778505388208,0.7970781821475014,829
-0.07228375847599136,-0.3353567507950953,-0.5987059414955966,-0.09907892419012038,0.8059686676322678,829
-0.005687543824545185,-0.3103638432563614,-0.5866153248453061,-0.024454285209165094,0.7667081079209104,829
-0.07071382533417458,-0.20143578665836764,-0.35191957099316185,-0.059074116150266254,0.8944784109894482,829
-0.18347352206249834,-0.33511993444232113,-0.5126183907164663,-0.16461819180786114,0.8828367113893408,829
-0.17478862896195008,-0.38421007234032334,-0.6020989445329581,-0.16877089112608934,0.8392110509638632,829
0.138821351645736,-0.08083495027348842,-0.37262869491691336,0.2002861050506855,0.7732625002696569,829
0.009394068443909099,-0.23111010500157453,-0.49558581860763073,0.019942321215773273,0.7922754973442603,829
-0.05039176158413863,-0.2223983287000762,-0.4206238228493667,-0.03683376075671563,0.8490399272152521,829
-0.043767637160163145,-0.22058712986168416,-0.43269660842996094,-0.04485456378187225,0.8491604916530651,829
0.0482892838853522,-0.1071390211081471,-0.3419373086548834,0.13790095778832653,0.8202021068645514,829
-0.10908006840440146,-0.3426135342218177,-0.5976610782502214,-0.06469321281411455,0.7973554641708409,829
0.052189726018401356,-0.14879611966223968,-0.4150874133318483,0.11081482246381907,0.8018132437961724,829
0.012159668757102317,-0.09731192872821973,-0.249045465252631,0.04093621217630733,0.8845322255375184,829
0.03883302705003304,-0.13020473618867134,-0.3762855998956499,0.1260821678057793,0.8344249936547906,829
0.06376839644072677,-0.11395253559032176,-0.3494051874178893,0.11246590854313582,0.831395686873096,829
0.007109399030276289,-0.1152543199397314,-0.3075450096263467,0.05616111876613017,0.8872484352869117,829
-0.0011617319121318536,-0.21013176745689718,-0.430014564910472,-0.017404506628824312,0.8373426880991961,829
-0.036682962913902585,-0.17470137217544968,-0.33698859601121406,-0.0130504738521377,0.8749035890621049,829
-0.000903937515937134,-0.16552929609436495,-0.3788983072678001,0.027404135075860925,0.8467125152243619,829
0.07397898566065855,-0.1775904244112133,-0.4288998058884316,0.10047325399942308,0.772460284991033,829
-0.05324644953801079,-0.2773311577094541,-0.49766505623519375,-0.06022320914105106,0.8339177751457961,829
-0.05234917709661786,-0.1653141864032648,-0.3232220224996117,-0.007949108542414818,0.8882313144173222,829
0.14309375547617598,-0.05847549560655721,-0.31420870202373996,0.209641144870301,0.804932742752853,829
-0.12748235631052207,-0.3257472393081274,-0.548800525395061,-0.1317771108045188,0.8374865185154183,829
-0.05874310709792987,-0.286601415757379,-0.5503020771522624,-0.023346732444041285,0.801540609343609,829
0.005942186223449823,-0.23506708187299816,-0.45790831759081085,-0.0039545149151781755,0.8075933958936811,829
-0.009081036860018571,-0.17834130065554485,-0.3976141123001936,0.002836116631565966,0.8440094194782718,829
0.15993264027427942,-0.10888050922019343,-0.45621767801721447,0.275312056230585,0.717755467465251,829
0.09871345090702549,-0.13675033039123746,-0.3856317859553236,0.11887482734712829,0.8064117688591311,829
0.02646657091440886,-0.12444447191722321,-0.3347272683504248,0.1197609277055115,0.8476870996301763,829
0.02744980183748509,-0.2489416334273763,-0.5415262383575024,0.04174586342547798,0.7690063274478068,829
0.2177307480983835,-0.07612693134286383,-0.43754306166265994,0.3171565463825581,0.7137490270289665,829
0.1346324690200582,-0.11300022769164,-0.41370808303632656,0.17457421390100758,0.7662872921982532,829
0.054546057313055105,-0.1141098560560562,-0.37165783187492063,0.12287399095937396,0.8180452788719138,829
-0.022108577156361057,-0.18650801574266668,-0.33532080893942434,-0.005650002986553826,0.8680209797918728,829
-0.01497452855270183,-0.2625102850231286,-0.4860959198323367,-0.03135722334797819,0.8061436537312567,829
-0.06312127081159624,-0.3183829561329657,-0.5568646283454519,-0.056281842670805105,0.7944184792644172,829
-0.010592340554882264,-0.15978183061230522,-0.3525716870196869,0.04424936557484882,0.8598081643444643,829
-0.26909159875600186,-0.37300290119063023,-0.48555011701847833,-0.26036130418394476,0.9226550667199844,829
-0.013148930298710962,-0.24079953839917706,-0.47070534108224005,-0.03333964617288959,0.8253810482067798,829
-0.07517212489175368,-0.2731245616823699,-0.5040766770136327,-0.06157072160096799,0.8409427569661986,829
0.14863246898258048,-0.14405800143835698,-0.45876310428524275,0.14570258788282364,0.7467498665546061,829
-0.04081780438436696,-0.20927170932999284,-0.39415790604845136,-0.03136654425771157,0.8539688178188052,829
-0.13614911046459083,-0.3824106171271996,-0.6116027582498739,-0.16319073725649674,0.8128157168019028,829
-0.00011501670832636535,-0.21694770955552678,-0.44452573591161765,0.02902968915528481,0.8184859536227833,829
-0.04710039716089274,-0.21090761984948247,-0.38515707726018367,-0.03230034439094176,0.8575005174159209,829
0.21144940545328134,-0.0811761397641933,-0.4006449380956498,0.2517514882936483,0.7273925717517199,829
0.05891121225286112,-0.13612557929995572,-0.38224134584810904,0.10269759392017663,0.8164167305000352,829
-0.04694516160691691,-0.1692490466091633,-0.33796079661712536,0.021645365291354857,0.8635254055949859,829
-0.019838703037282357,-0.13603528746504084,-0.25398568778016006,0.006683700204183074,0.8958981164133559,829
-0.10946252946966148,-0.3354340747679483,-0.5666899065856992,-0.12722993365296797,0.8312794511605786,829
0.04204713043411279,-0.17523414473689536,-0.41504183874240125,0.08264241001270373,0.7988189018761821,829
0.10756824260229729,-0.12376098517970616,-0.40012173922903227,0.17468631346136215,0.7692574865060644,829
-0.026544696625699235,-0.16361017188309995,-0.3763011557298661,0.07630871580285498,0.836460695193673,829
-0.081003734857355,-0.33676978361605736,-0.5546021591387302,-0.10732401561168053,0.8163705590343842,829
0.09104719573408304,-0.07470237550970454,-0.32352560022563437,0.13978813151795877,0.8345906038202787,829
-0.1258224057534442,-0.23196433332561486,-0.38678783880634454,-0.11027496929883962,0.9130021811071988,829
-0.0322849705528521,-0.06118961522353536,-0.16091968127130826,0.04126047233938798,0.9362989747510122,829
0.034791916729835184,-0.11995320723156805,-0.3157021434003985,0.05597727745884551,0.8568226371554275,829
-0.0320129228386261,-0.21575599320165734,-0.4071923462999546,-0.047424175998331375,0.8550560696404185,829
0.011948080315327871,-0.16187889337544736,-0.40065113934146135,0.06444300928257451,0.8311605931722184,829
-0.0016231868093197787,-0.14649003910605427,-0.3554424174490012,0.03288930996341172,0.8572470377150302,829
0.03199475874619344,-0.21494270498311893,-0.507414710108761,0.07513605048185962,0.7679750116472868,829
-0.073803301779629,-0.24663285854682282,-0.4505573534220856,-0.0824442213910414,0.8589968818810326,829
0.03377416684943515,-0.12450317195828528,-0.30956301538397346,0.05665086715399259,0.8641428548681989,829
0.0005234507466854235,-0.22442376893985255,-0.4817177580777539,0.047012708109149315,0.7958611100006733,829
-0.17918900931782444,-0.2668394419301066,-0.43359994380793887,-0.10782560154842727,0.8960567734029488,829
0.019986850796290756,-0.1940654571833035,-0.4708577986430948,0.07988983438310726,0.8044850273865817,829
0.016044004406886612,-0.18450627778327108,-0.3989509176181751,0.01515486352217954,0.829685851282175,829
-0.05538901000052212,-0.2608311007158257,-0.4829841089060829,-0.07912564555525292,0.841551387136369,829
0.004574491999588225,-0.1694899540424492,-0.40598821820877995,0.059318021026489864,0.8224542463125831,829
0.04049032745275756,-0.19486539709673345,-0.48114391888103514,0.09877727726863977,0.7797000045221198,829
-0.07194707122927993,-0.2757778910756502,-0.493157596381125,-0.06331103884583683,0.8351481633131357,829
-0.1673188564770346,-0.3620959057851895,-0.5281424568940255,-0.20110437189908797,0.861804557426117,829
0.12550141663039932,-0.042759288318830524,-0.26260703682420855,0.182916778568102,0.8261018038064751,829
0.04008396544264332,-0.20193993814271688,-0.4678791913714274,0.04999314750382461,0.8068933114446946,829
0.10143299556214005,-0.13310815620170904,-0.38894003051273895,0.15630288180793156,0.7790052534912112,829
0.12493695318911482,-0.0933995004685787,-0.35975145869469105,0.1705927704405985,0.7973515158320432,829
0.0292650267013164,-0.18318893346498988,-0.42719152383773606,0.0741083285787063,0.8119210035894292,829
-0.044647406082118236,-0.1550126380267675,-0.3155967423205017,-0.014284280703103225,0.8831574685560528,829
0.09075591909786995,-0.11819933988244555,-0.37140694167110155,0.11509108751925962,0.8216629981550531,829
-0.007181814040823032,-0.1334796372339297,-0.32462494308441947,0.034763953064428255,0.8767602431571564,829
0.05052743376845137,-0.15620107241993184,-0.37171718079036337,0.09668619070578,0.8229148135715517,829
-0.08936230648958988,-0.26386911476301445,-0.4752932074178694,-0.040986782019005574,0.8347727398543865,829
0.03416209078865047,-0.29435831166960275,-0.5662685794882478,-0.008988392896652653,0.7624171011471779,829
-0.07845411035128048,-0.2728412266779559,-0.49671238071585344,-0.04838507269433373,0.8354379884407778,829
-0.011143366135168354,-0.14255364809179794,-0.32738505707556115,0.04049663811144999,0.8667548934315077,829
0.0984111135198033,-0.08034994289633018,-0.30681745669555455,0.16044323419621542,0.8248491834528731,829
0.16639521439287336,-0.11757076413687317,-0.4292448049104225,0.20898790058227001,0.7419038142463655,829
0.049111247002548125,-0.19850438756102176,-0.4816464171137481,0.060265400038533645,0.8001597715674633,829
-0.11854890224823,-0.3754134624618794,-0.6021366275863318,-0.1774634193776532,0.8297637331610158,829
-0.21498194970689638,-0.33410199403503826,-0.49602924934424336,-0.17676458421199384,0.8838123976041499,829
-0.041969856229520125,-0.3145316883384651,-0.54246279541257,-0.10981844230522325,0.8085882353195537,829
0.0712183268020108,-0.18784697656920846,-0.46563658194517954,0.05628447149663135,0.7942266625374825,829
0.02275657209320002,-0.16875480649981706,-0.3811591392777625,0.015250047035438363,0.849115270848956,829
-0.005455060030219658,-0.19941847414775665,-0.42914117184669304,0.004909809915941421,0.8368155519939782,829
0.09370851200307193,-0.04778859547731881,-0.2751508111876415,0.15969869385656799,0.8327082225086292,829
-0.051712791835366215,-0.23794128043565224,-0.4271545925535717,-0.027596624088131738,0.8324724033306916,829
0.2849135742451657,0.0175412482139147,-0.325400597968281,0.34715551884392537,0.7382490277178038,829
-0.008234172324790474,-0.18135930892943047,-0.43718099249376347,0.04795376086681852,0.8353672259684797,829
0.06601007170763061,-0.11900368673118578,-0.3548446696258701,0.09783433304671929,0.827465759733028,829
-0.10798669588136275,-0.2242181610001052,-0.40799749981946176,-0.06723263508459526,0.8711086369390219,829
0.11191037902569603,-0.15468356230467312,-0.4521225503343777,0.1532149563101889,0.7535665438947284,829
-0.004089055408888161,-0.24521380513686525,-0.48492791618269715,0.007332090562547522,0.7930944518016687,829
-0.03541713312487221,-0.21237975354674832,-0.4294556846644896,0.023854707674517917,0.8316742750058711,829
-0.004775475596705492,-0.15078812297094357,-0.30522167816654405,0.015056307121091073,0.8634358300242916,829
-0.0015501254475643114,-0.14349542649042485,-0.2962035273791997,-0.005042001728547796,0.8871125251451623,829
0.1392576921815425,-0.10903675728726328,-0.40241582784210067,0.16708506291189068,0.7696496590901762,829
-0.03472517377722776,-0.22778557266342708,-0.4733190347447047,0.013242807086923603,0.8164325915986079,829
-0.1227723107529757,-0.277180837645879,-0.4888289820025167,-0.08630043734502815,0.8638937802559145,829
0.07440929116694615,-0.09363670709112709,-0.32485377921596836,0.13703467874314024,0.8346499706032495,829
-0.010523205374906188,-0.18335842984493894,-0.3994062186355896,0.008900788868877685,0.851430812931884,829
-0.1764534048460915,-0.3203636303805778,-0.48165831258642877,-0.17505284173544022,0.8817853461026046,829
0.1457022568009095,-0.08121478100066029,-0.39548658713862106,0.22716981762616018,0.7790498541545348,829
-0.039543711379107296,-0.19292560586962884,-0.4032980260406127,0.0006986303676370098,0.855518132831569,829
-0.028413327745490283,-0.2138880192418252,-0.43394007212213437,-0.007515058457000123,0.8254064094212797,829
-0.11580136637240088,-0.2222992833651841,-0.3915832940830519,-0.06572794323855102,0.8871632556800877,829
0.057802800416752106,-0.24865065626714897,-0.5531755012398556,0.07644989522690498,0.7520306033608708,829
0.03243251296962131,-0.22575852105513455,-0.4877377516738983,0.04401452212882617,0.8022731099321772,829
-0.005290312373119482,-0.25232775415764264,-0.5068170580029058,0.0077874111347313035,0.8007096634354471,829
0.01771359010980604,-0.22462940859720817,-0.5048670819568088,0.07522995509818337,0.7784493684442756,829
0.031111382951979724,-0.23216808368476508,-0.5538833432562265,0.08442762289852823,0.7590458156817405,829
-0.0760997372432188,-0.2547386154891182,-0.4506228852381152,-0.06864873096168711,0.8615055807110071,829
-0.14612692410264128,-0.2743113514512035,-0.3948924375782599,-0.1643657020012041,0.9047884105258552,829
0.05345221441175402,-0.24935324090848007,-0.5146643319680997,0.03399171846341403,0.7627546657714263,829
0.0614457969383923,-0.17302988886015996,-0.4316513219327138,0.09083402628211301,0.8006743457375167,829
0.1742015415499139,-0.04224497154417198,-0.29671489051467004,0.23859986011324386,0.7812869744456685,829
0.17547305400879873,-0.07041856219087946,-0.3501807713210417,0.22336831212445513,0.7765475935967847,829
0.002263557888072164,-0.23142872783597018,-0.4666097966019632,0.006297294184770541,0.8096828687763974,829
-0.019871261952945373,-0.2919648316811361,-0.5912758281158745,-0.010801191582648306,0.7939765707252836,829
0.07001510248912791,-0.11620467504285056,-0.32058552159963183,0.09448447386807818,0.8257541950191842,829
-0.05409232747188407,-0.30976809524991056,-0.591182075468555,-0.05324778396433483,0.8022713356072892,829
0.048967887132713224,-0.1906308031697923,-0.45936530625337757,0.07157406120136878,0.7950023212435938,829
-0.11837169841107224,-0.21822222402560668,-0.3443774275178363,-0.09962435840643558,0.9060737460616426,829
-0.03270477274803943,-0.25187074803251874,-0.5019709369637947,-0.007010223890011769,0.8017867955251251,829
0.14977907773634702,-0.06076652860832271,-0.3400925068960265,0.26453076924231733,0.7772640779180058,829
-0.19558777421850926,-0.310990103705251,-0.48517229049348465,-0.1700284247890549,0.8991492053512009,829
0.042795168852567886,-0.08022189012749142,-0.2448170205042487,0.06076110039427335,0.8882833883605857,829
-0.19847292854950516,-0.28755641076789384,-0.44110902221593723,-0.16542242520238376,0.907663255886009,829
0.03845924810946503,-0.2346941932824534,-0.48694665942768117,0.02214750812588412,0.7941416243183095,829
0.006868121371349942,-0.21974056147113935,-0.5144871501428012,0.06477093413900659,0.7969902467925911,829
0.07868092686940556,-0.12191875634234275,-0.35809747968719724,0.13583554148755583,0.8173515708636524,829
-0.08384462058958043,-0.20713717638282106,-0.34522974113103216,-0.08448755706339525,0.9015645317411912,829
-0.06096042984185124,-0.17869454620454756,-0.348433778794318,-0.01490611269924691,0.8734304400008476,829
-0.05414460149704121,-0.22033029610563215,-0.44850439881266235,-0.008735809513392978,0.8367696587334507,829
0.13828818851138502,-0.06480481245094985,-0.3114979948331139,0.13980922302021329,0.8305958385399174,829
-0.15530732008695564,-0.3207672084780345,-0.48530701940838605,-0.17197725720635315,0.87920837009436,829
0.07303839306957485,-0.18609377195951515,-0.4724853206177422,0.09332577706097173,0.7968039067420472,829
0.005571468181512242,-0.19073952034653044,-0.42774035554173145,0.057833094223581905,0.8092372041806202,829
0.01970908311158946,-0.284354392655951,-0.5932747373549564,0.007009068081081593,0.7642525738295087,829
0.06835299091243466,-0.25661680887025073,-0.58444664317258,0.09543477781562337,0.7328825456173955,829
-4.572366078996887e-05,-0.1947387646363879,-0.440707511614162,0.018516916909583514,0.8239621596800013,829
0.11660401685528786,-0.14170637031332214,-0.45646582512286377,0.17275807956048939,0.7553778638599891,829
0.06546929614313104,-0.15022797875120886,-0.3833984432542459,0.07555094061633616,0.8267953025708848,829
0.24800396226331925,0.07304674947335094,-0.21591949351474501,0.3841006616880807,0.7693685611837929,829
0.09403930520719146,-0.093795285432519,-0.318183736702538,0.16601982762985318,0.8156458248110678,829
